id,pid,lot_frontage,lot_area,street,alley,land_contour,utilities,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,condition_artery,condition_feedr,exterior_2nd,condition_posa,condition_posn,condition_rrae,condition_rran,mas_vnr_area,condition_rrnn,exter_qual,exter_cond,bsmt_cond,bsmt_exposure,freshness,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,totbsmtfin_sq_ft,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,total_sq_ft,garage_finish,totfin_sq_ft,garage_cars,bsmtfin_type_alq,bsmt_bath,bsmtfin_type_blq,bsmtfin_type_glq,bsmtfin_type_lwq,bsmtfin_type_rec,garage_area,garage_qual,total_bath,garage_cond,totrooms,wood_deck_sf,open_porch_sf,enclosed_porch_sf,3ssn_porch_sf,screen_porch_sf,misc_feature,misc_val,saleprice,ms_zoning_a_(agr),ms_zoning_c_(all),ms_zoning_fv,ms_zoning_i_(all),ms_zoning_rh,ms_zoning_rl,ms_zoning_rm,lot_shape_ir1,lot_shape_ir2,lot_shape_ir3,lot_shape_reg,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_fr3,wood_deck,open_porch,lot_config_inside,enclosed_porch,land_slope_gtl,3ssn_porch,land_slope_mod,screen_porch,land_slope_sev,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,bldg_type_1fam,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1.5unf,house_style_1story,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_flat,roof_style_gable,roof_style_gambrel,roof_style_hip,roof_style_mansard,roof_style_shed,roof_matl_clytile,roof_matl_compshg,roof_matl_membran,roof_matl_tar&grv,roof_matl_wdshake,roof_matl_wdshngl,mas_vnr_type_0,mas_vnr_type_brkcmn,mas_vnr_type_brkface,mas_vnr_type_stone,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,bsmt_qual_0,bsmt_qual_ex,bsmt_qual_fa,bsmt_qual_gd,bsmt_qual_po,bsmt_qual_ta,heating_gasa,heating_gasw,heating_grav,heating_othw,heating_wall,central_air_n,central_air_y,electrical_fusea,electrical_fusef,electrical_fusep,electrical_mix,electrical_sbrkr,garage_type_0,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,paved_drive_n,paved_drive_p,paved_drive_y,fence_0,fence_gdprv,fence_gdwo,fence_mnprv,fence_mnww,sale_type_cod,sale_type_cwd,sale_type_con,sale_type_conld,sale_type_conli,sale_type_conlw,sale_type_new,sale_type_oth,sale_type_wd_
2283,923205025,0.0,32463,Pave,0,Low,AllPub,4,4,1961,1975,MetalSd,0,0,MetalSd,0,0,0,0,149.0,0,3,4,3.0,2.0,14,1159.0,0.0,90.0,1249.0,5,1622,0,0,1.0,0.0,1,0,1159.0,3,1,3,7,8,1,3.0,1975.0,2871.0,Fin,1159.0,4.0,0,1.0,1,0,0,0,1356.0,3.0,2.0,0.0,9.0,439,0,0,0,0,0,0,168000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,528458150,112.0,12217,Pave,0,Lvl,AllPub,8,5,2007,2007,WdShing,0,0,Wd Shng,0,0,0,0,0.0,0,4,3,3.0,2.0,0,745.0,0.0,210.0,955.0,5,955,925,0,1.0,0.0,2,1,745.0,3,1,5,8,8,1,4.0,2007.0,2835.0,Fin,745.0,3.0,0,1.0,0,1,0,0,880.0,3.0,4.0,0.0,12.0,168,127,0,0,0,0,0,310013,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1632,527182040,0.0,3696,Pave,0,Lvl,AllPub,8,5,1986,1986,HdBoard,0,0,HdBoard,0,0,0,0,0.0,0,4,3,3.0,0.0,0,0.0,0.0,1074.0,1074.0,5,1088,0,0,0.0,0.0,1,1,0.0,2,1,4,5,8,0,0.0,1987.0,2162.0,RFn,0.0,2.0,0,0.0,0,0,0,0,461.0,3.0,2.0,0.0,7.0,0,74,137,0,0,0,0,170000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2624,535453160,70.0,7560,Pave,0,Lvl,AllPub,5,5,1959,1959,BrkFace,0,0,Wd Sdng,0,0,0,0,0.0,0,3,3,3.0,0.0,0,369.0,0.0,671.0,1040.0,3,1040,0,0,0.0,0.0,1,0,369.0,3,1,3,6,8,0,0.0,1959.0,2080.0,RFn,369.0,1.0,0,0.0,0,0,1,0,286.0,3.0,1.0,0.0,7.0,140,0,252,0,0,0,0,133700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2197,909250150,55.0,10592,Pave,0,Lvl,AllPub,6,7,1923,1996,Wd Sdng,0,0,Wd Sdng,0,0,0,0,0.0,0,3,4,2.0,0.0,73,0.0,0.0,602.0,602.0,3,900,602,0,0.0,0.0,1,1,0.0,3,1,4,7,8,2,3.0,1923.0,2104.0,Unf,0.0,1.0,0,0.0,0,0,0,0,180.0,3.0,2.0,0.0,9.0,96,0,112,0,53,0,0,165000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1045,527451400,21.0,1680,Pave,0,Lvl,AllPub,6,3,1971,1971,HdBoard,0,0,HdBoard,0,0,0,0,604.0,0,3,3,3.0,0.0,0,358.0,0.0,125.0,483.0,3,483,504,0,0.0,0.0,1,1,358.0,2,1,3,5,8,0,0.0,1971.0,1470.0,Unf,358.0,1.0,1,0.0,0,0,0,0,264.0,3.0,2.0,0.0,7.0,0,0,0,0,0,0,0,89500,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2549,534427090,75.0,10382,Pave,0,Lvl,AllPub,6,5,1958,1958,HdBoard,0,0,HdBoard,0,0,0,0,105.0,0,3,2,3.0,3.0,0,513.0,0.0,75.0,588.0,3,1095,0,0,1.0,0.0,1,0,513.0,2,1,3,6,8,0,0.0,1958.0,1683.0,RFn,513.0,1.0,1,1.0,0,0,0,0,264.0,3.0,2.0,0.0,8.0,0,0,0,0,0,0,0,140000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2829,908188110,24.0,2522,Pave,0,Lvl,AllPub,7,5,2004,2004,VinylSd,0,0,VinylSd,0,0,0,0,50.0,0,4,3,3.0,0.0,0,0.0,0.0,970.0,970.0,5,970,739,0,0.0,0.0,2,0,0.0,3,1,4,7,4,0,0.0,2004.0,2679.0,Unf,0.0,2.0,0,0.0,0,0,0,0,380.0,3.0,2.0,0.0,9.0,0,40,0,0,0,0,0,134000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2480,531451290,70.0,9370,Pave,0,Lvl,AllPub,6,5,1992,1993,HdBoard,0,0,HdBoard,0,0,0,0,0.0,0,4,3,3.0,0.0,1,758.0,0.0,78.0,836.0,5,844,887,0,1.0,0.0,2,1,758.0,3,1,4,7,8,0,0.0,1992.0,2567.0,RFn,758.0,2.0,1,1.0,0,0,0,0,462.0,3.0,4.0,0.0,11.0,307,85,0,0,224,Othr,3000,248500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2724,905200490,0.0,10246,Pave,0,Lvl,AllPub,4,9,1965,2001,VinylSd,0,0,VinylSd,0,0,0,0,0.0,0,3,4,4.0,2.0,36,648.0,0.0,0.0,648.0,5,960,0,0,1.0,1.0,0,0,648.0,0,1,3,3,8,0,0.0,1965.0,1608.0,Unf,648.0,1.0,0,2.0,0,1,0,0,364.0,3.0,2.0,0.0,5.0,88,0,0,0,0,0,0,145000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2352,527356060,85.0,11475,Pave,0,Lvl,AllPub,6,6,1975,1975,VinylSd,0,0,VinylSd,0,0,0,1,0.0,0,3,3,3.0,0.0,0,550.0,0.0,163.0,713.0,3,811,741,0,1.0,0.0,2,1,550.0,3,1,3,6,8,1,3.0,1975.0,2265.0,RFn,550.0,2.0,1,1.0,0,0,0,0,434.0,3.0,4.0,0.0,10.0,209,208,0,0,0,0,0,179900,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1783,528431110,75.0,9986,Pave,0,Lvl,AllPub,8,5,2006,2007,VinylSd,0,0,VinylSd,0,0,0,0,428.0,0,4,3,3.0,2.0,1,0.0,0.0,1795.0,1795.0,5,1795,0,0,0.0,0.0,2,0,0.0,2,1,4,7,8,1,4.0,2007.0,3590.0,RFn,0.0,3.0,0,0.0,0,0,0,0,895.0,3.0,2.0,0.0,9.0,0,49,0,0,0,0,0,147000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
338,923426070,63.0,10475,Pave,0,Lvl,AllPub,5,5,1991,1991,HdBoard,0,0,HdBoard,0,0,0,0,0.0,0,3,3,3.0,0.0,0,458.0,0.0,166.0,624.0,4,624,650,0,0.0,0.0,1,1,458.0,3,1,3,6,8,0,0.0,1993.0,1898.0,Unf,458.0,2.0,0,0.0,0,0,0,1,576.0,3.0,2.0,0.0,8.0,22,0,0,0,0,0,0,136000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
196,903227020,50.0,6000,Pave,0,Lvl,AllPub,6,6,1940,1950,MetalSd,0,0,MetalSd,0,0,0,0,0.0,0,3,4,3.0,0.0,10,264.0,0.0,308.0,572.0,5,848,348,0,0.0,1.0,1,1,264.0,3,1,3,6,8,2,4.0,1973.0,1768.0,Unf,264.0,2.0,0,1.0,0,0,1,0,576.0,3.0,3.0,0.0,9.0,0,0,0,0,0,0,0,128000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
762,904100190,50.0,4280,Pave,0,Lvl,AllPub,4,9,1946,2001,MetalSd,0,0,MetalSd,0,0,0,0,0.0,0,3,4,3.0,0.0,55,0.0,0.0,560.0,560.0,5,704,0,0,0.0,1.0,1,0,0.0,2,1,2,4,8,0,0.0,1946.0,1264.0,Unf,0.0,1.0,0,1.0,0,0,0,0,220.0,3.0,2.0,0.0,6.0,0,0,24,0,0,0,0,88750,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
151,535302200,119.0,10895,Pave,0,Lvl,AllPub,5,6,1955,1955,MetalSd,0,0,MetalSd,0,0,0,0,0.0,0,3,4,3.0,0.0,0,648.0,0.0,324.0,972.0,3,972,0,0,0.0,0.0,1,0,648.0,3,1,3,5,8,0,0.0,1955.0,1944.0,Unf,648.0,1.0,0,0.0,0,0,0,1,305.0,3.0,1.0,0.0,6.0,0,0,205,0,0,0,0,122500,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
158,535353190,78.0,17503,Pave,0,Lvl,AllPub,6,5,1948,1950,VinylSd,1,0,VinylSd,0,0,0,0,0.0,0,3,3,3.0,0.0,2,0.0,0.0,912.0,912.0,3,912,546,0,0.0,1.0,1,0,0.0,3,1,3,6,8,1,4.0,1948.0,2370.0,Unf,0.0,1.0,0,1.0,0,0,0,0,330.0,3.0,2.0,0.0,8.0,192,0,0,0,0,0,0,97500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2572,535151080,109.0,9723,Pave,0,Lvl,AllPub,6,7,1963,1963,MetalSd,0,0,MetalSd,0,0,0,0,332.0,0,3,3,3.0,0.0,0,0.0,0.0,1008.0,1008.0,3,1008,0,0,0.0,0.0,1,0,0.0,2,1,3,5,8,0,0.0,1963.0,2016.0,RFn,0.0,2.0,0,0.0,0,0,0,0,430.0,3.0,1.0,0.0,6.0,0,0,0,0,0,0,0,135000,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1686,528102090,90.0,11694,Pave,0,Lvl,AllPub,9,5,2007,2007,CemntBd,0,0,CmentBd,0,0,0,0,452.0,0,5,3,3.0,2.0,0,48.0,0.0,1774.0,1822.0,5,1828,0,0,0.0,0.0,2,0,48.0,3,1,4,9,8,1,4.0,2007.0,3650.0,Unf,48.0,3.0,0,0.0,0,1,0,0,774.0,3.0,2.0,0.0,11.0,0,108,0,0,260,0,0,314813,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
943,911103050,105.0,8470,Pave,0,Lvl,AllPub,3,2,1915,1982,Plywood,0,2,Plywood,0,0,0,0,0.0,0,2,2,2.0,0.0,67,0.0,0.0,1013.0,1013.0,3,1013,0,513,0.0,0.0,1,0,0.0,2,1,2,6,8,0,0.0,0.0,2026.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,7.0,0,0,156,0,0,0,0,85000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
735,903226170,50.0,6000,Pave,0,Lvl,AllPub,6,9,1937,2000,MetalSd,0,0,MetalSd,0,0,0,0,0.0,0,4,3,3.0,0.0,63,0.0,0.0,698.0,698.0,3,786,390,0,0.0,0.0,1,0,0.0,2,1,3,4,8,0,0.0,1999.0,1874.0,Unf,0.0,2.0,0,0.0,0,0,0,0,624.0,3.0,1.0,0.0,5.0,210,0,0,0,0,0,0,134900,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2741,905451410,70.0,10519,Pave,0,Lvl,AllPub,5,8,1955,1999,MetalSd,0,0,MetalSd,0,0,0,0,164.0,0,3,3,3.0,1.0,44,0.0,0.0,1057.0,1057.0,4,1057,0,0,0.0,1.0,1,0,0.0,3,1,4,6,8,0,0.0,1955.0,2114.0,Unf,0.0,1.0,0,1.0,0,0,0,0,288.0,3.0,2.0,0.0,8.0,0,0,0,0,0,0,0,137000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1106,528363110,91.0,10437,Pave,0,Lvl,AllPub,8,6,1995,1995,MetalSd,0,0,MetalSd,0,0,0,0,660.0,0,4,4,3.0,3.0,0,1696.0,0.0,413.0,2109.0,5,2113,0,0,1.0,0.0,2,1,1696.0,2,1,4,7,8,1,3.0,1995.0,4222.0,Fin,1696.0,3.0,0,1.0,0,1,0,0,839.0,3.0,4.0,0.0,11.0,236,46,0,0,0,0,0,350000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2375,527452290,65.0,7514,Pave,0,Lvl,AllPub,5,7,1967,1975,MetalSd,0,0,MetalSd,0,0,0,0,0.0,0,3,3,3.0,1.0,8,373.0,108.0,462.0,943.0,3,1387,0,0,1.0,0.0,1,0,481.0,3,1,3,6,8,1,3.0,1974.0,2330.0,RFn,481.0,1.0,1,1.0,0,0,0,1,300.0,3.0,2.0,0.0,8.0,0,0,240,0,0,0,0,145000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1701,528118040,118.0,13654,Pave,0,Lvl,AllPub,9,5,2005,2006,MetalSd,0,0,MetalSd,0,0,0,0,365.0,0,4,3,3.0,3.0,1,0.0,0.0,1704.0,1704.0,5,1722,1036,0,0.0,0.0,2,1,0.0,4,1,5,9,8,1,5.0,2005.0,4462.0,Fin,0.0,3.0,0,0.0,0,0,0,0,814.0,3.0,3.0,0.0,12.0,282,55,0,0,0,0,0,418000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
